sym,minute,avgMid,avgSpread,avgSpreadBps,quoteCount
NVDA,18:30,875.6121,0.0349301,0.3989326,3552
NVDA,18:35,875.5589,0.0350532,0.4003648,3447
NVDA,18:40,875.5935,0.03478893,0.3973236,3572
NVDA,18:45,875.7141,0.0348293,0.3977142,3505
NVDA,18:50,875.6501,0.0353063,0.4031899,3601
NVDA,18:55,875.5885,0.0350792,0.4006386,3390
NVDA,19:00,875.5655,0.03490028,0.3986041,3433
NVDA,19:05,875.6116,0.03448187,0.3938019,3525
NVDA,19:10,875.5692,0.03507955,0.4006511,3497
NVDA,19:15,875.539,0.0350631,0.4004859,3499
NVDA,19:20,875.617,0.035161,0.4015385,3529
NVDA,19:25,875.5482,0.03524129,0.4025088,3390
NVDA,19:30,875.6207,0.03519809,0.4019852,3493
NVDA,19:35,875.5757,0.03504449,0.4002504,3437
NVDA,19:40,875.5583,0.03510876,0.4009861,3462
NVDA,19:45,875.6186,0.03497674,0.3994602,3457
NVDA,19:50,875.6791,0.03514211,0.4013148,3503
NVDA,19:55,875.5553,0.03500683,0.3998283,3417
NVDA,20:00,875.5827,0.03507467,0.4005786,3451
NVDA,20:05,875.5645,0.0350229,0.400006,3545
NVDA,20:10,875.6204,0.03526225,0.4027234,3513
NVDA,20:15,875.6394,0.03464313,0.3956405,3492
NVDA,20:20,875.6478,0.03495209,0.3991498,3473
NVDA,20:25,875.5622,0.03461957,0.3954041,3453
NVDA,20:30,875.5772,0.03468785,0.3961829,3473
NVDA,20:35,875.6761,0.03429192,0.3916108,3502
NVDA,20:40,875.561,0.03502957,0.4000867,3457
NVDA,20:45,875.5982,0.03510362,0.4009188,3471
NVDA,20:50,875.6319,0.03531501,0.4033166,3468
NVDA,20:55,875.5458,0.03462431,0.3954653,3620
NVDA,21:00,875.5522,0.03532327,0.4034408,3410
NVDA,21:05,875.5731,0.03528283,0.4029807,3582
NVDA,21:10,875.6115,0.03515738,0.4015093,3428
NVDA,21:15,875.4975,0.03477775,0.3972307,3483
NVDA,21:20,875.5603,0.03484512,0.397973,3573
NVDA,21:25,875.6298,0.03470978,0.3964014,3532
NVDA,21:30,875.6188,0.03515599,0.4015114,3469
NVDA,21:35,875.5652,0.03527537,0.4028916,3446
NVDA,21:40,875.6279,0.03487705,0.3983184,3540
NVDA,21:45,875.5639,0.03528837,0.4030343,3326
NVDA,21:50,875.6331,0.03505439,0.400334,3549
NVDA,21:55,875.6063,0.03488081,0.3983624,3561
NVDA,22:00,875.6614,0.03452947,0.3943197,3323
NVDA,22:05,875.5689,0.03483522,0.397867,3483
NVDA,22:10,875.5947,0.03496028,0.3992747,3560
NVDA,22:15,875.5668,0.03499907,0.3997288,3542
NVDA,22:20,875.6019,0.03513209,0.4012399,3473
NVDA,22:25,875.678,0.03482368,0.3976776,3497
NVDA,22:30,875.6256,0.03506161,0.4004154,3352
NVDA,22:35,875.6624,0.03510046,0.4008503,3564
NVDA,22:40,875.4892,0.03498788,0.3996574,3502
NVDA,22:45,875.6145,0.03490609,0.3986534,3504
NVDA,22:50,875.5483,0.0350885,0.4007614,3498
NVDA,22:55,875.5765,0.03517792,0.4017762,3451
NVDA,23:00,875.6999,0.03461112,0.3952407,3468
NVDA,23:05,875.5858,0.0354161,0.4044891,3526
NVDA,23:10,875.6112,0.03528407,0.402965,3548
NVDA,23:15,875.5971,0.03514125,0.4013506,3424
NVDA,23:20,875.6244,0.03510941,0.4009575,3455
NVDA,23:25,875.6408,0.03530769,0.403232,3481
NVDA,23:30,875.6078,0.0350301,0.4000778,3489
NVDA,23:35,875.5749,0.03483639,0.397873,3521
NVDA,23:40,875.5878,0.03492998,0.39892,3486
NVDA,23:45,875.5845,0.03498837,0.3996191,3480
NVDA,23:50,875.5688,0.03512377,0.4011511,3406
NVDA,23:55,875.6057,0.03473631,0.396701,3564
TSLA,00:00,248.9021,0.03493061,1.403431,3413
TSLA,00:05,248.8987,0.03517735,1.413333,3384
TSLA,00:10,248.9121,0.03503589,1.407546,3583
TSLA,00:15,248.8836,0.03507336,1.409251,3395
TSLA,00:20,248.9034,0.03448901,1.385677,3428
TSLA,00:25,248.9028,0.03515901,1.412563,3406
TSLA,00:30,248.8784,0.0346746,1.39321,3413
TSLA,00:35,248.8877,0.03536093,1.420774,3469
TSLA,00:40,248.9081,0.0353455,1.420065,3472
TSLA,00:45,248.9038,0.03485679,1.400427,3370
TSLA,00:50,248.8897,0.03536146,1.420774,3416
TSLA,00:55,248.9006,0.03519328,1.414015,3457
TSLA,01:00,248.8993,0.03538325,1.421641,3559
TSLA,01:05,248.8753,0.03507997,1.409542,3468
TSLA,01:10,248.8982,0.03477438,1.397096,3527
TSLA,01:15,248.9019,0.03483341,1.399531,3500
TSLA,01:20,248.8898,0.03521163,1.414797,3375
TSLA,01:25,248.8939,0.03465846,1.392491,3486
TSLA,01:30,248.9019,0.03500784,1.406515,3504
TSLA,01:35,248.9012,0.03519077,1.413894,3367
TSLA,01:40,248.9123,0.03534976,1.420181,3421
TSLA,01:45,248.9007,0.03493257,1.403461,3537
TSLA,01:50,248.8989,0.03509658,1.410068,3371
TSLA,01:55,248.9052,0.03468289,1.393386,3531
TSLA,02:00,248.9153,0.035481,1.425396,3357
TSLA,02:05,248.8976,0.03525155,1.416325,3416
TSLA,02:10,248.8835,0.03446177,1.384673,3556
TSLA,02:15,248.8983,0.0351685,1.413009,3503
TSLA,02:20,248.9102,0.03523626,1.415615,3401
TSLA,02:25,248.8932,0.03470451,1.394375,3458
TSLA,02:30,248.9123,0.03466368,1.392643,3433
TSLA,02:35,248.8995,0.03515629,1.412494,3446
TSLA,02:40,248.904,0.03517571,1.413207,3473
TSLA,02:45,248.8916,0.03506047,1.408652,3376
TSLA,02:50,248.9025,0.03484409,1.399921,3369
TSLA,02:55,248.8789,0.03459558,1.390081,3493
TSLA,03:00,248.896,0.03463733,1.391622,3413
TSLA,03:05,248.9083,0.03497645,1.405236,3533
TSLA,03:10,248.9025,0.03512019,1.41105,3461
TSLA,03:15,248.8859,0.03513668,1.411766,3505
TSLA,03:20,248.8968,0.03510897,1.410573,3364
TSLA,03:25,248.8853,0.03497369,1.405234,3565
TSLA,03:30,248.898,0.03525923,1.416603,3521
TSLA,03:35,248.9037,0.03526736,1.416929,3464
TSLA,03:40,248.9051,0.03485577,1.400407,3531
TSLA,03:45,248.8993,0.03481278,1.398685,3483
TSLA,03:50,248.8974,0.03496227,1.404654,3412
TSLA,03:55,248.9119,0.03499505,1.405899,3431
TSLA,04:00,248.8893,0.03496314,1.404851,3442
TSLA,04:05,248.9114,0.03523396,1.415528,3489
TSLA,04:10,248.8832,0.03528228,1.417662,3471
TSLA,04:15,248.879,0.03496213,1.404841,3464
TSLA,04:20,248.893,0.03466619,1.392796,3447
TSLA,04:25,248.8992,0.03468349,1.393515,3466
TSLA,04:30,248.9033,0.03520797,1.414574,3376
TSLA,04:35,248.8925,0.03508728,1.409753,3455
TSLA,04:40,248.8966,0.03499482,1.406,3541
TSLA,04:45,248.8866,0.03492088,1.403116,3407
TSLA,04:50,248.9011,0.03495893,1.404515,3521
TSLA,04:55,248.9189,0.03537112,1.421007,3532
TSLA,05:00,248.8979,0.03501968,1.407033,3484
TSLA,05:05,248.9069,0.03519228,1.413881,3488
TSLA,05:10,248.8931,0.03502421,1.407225,3507
TSLA,05:15,248.878,0.03473073,1.395497,3503
TSLA,05:20,248.9074,0.03502037,1.406995,3476
TSLA,05:25,248.9068,0.03492481,1.403126,3430
TSLA,05:30,248.9015,0.03488402,1.401495,3492
TSLA,05:35,248.9054,0.0350635,1.408738,3388
TSLA,05:40,248.921,0.0352318,1.415365,3417
TSLA,05:45,248.9063,0.03491547,1.402765,3463
TSLA,05:50,248.8891,0.03515812,1.41262,3548
TSLA,05:55,248.8798,0.0351206,1.411139,3380
TSLA,06:00,248.9003,0.03533113,1.419523,3432
TSLA,06:05,248.9089,0.03483202,1.399428,3469
TSLA,06:10,248.9184,0.03537566,1.421162,3439
TSLA,06:15,248.9167,0.03510224,1.410223,3439
TSLA,06:20,248.894,0.03499016,1.405818,3488
TSLA,06:25,248.8952,0.0351033,1.410374,3408
TSLA,06:30,248.8687,0.03508942,1.410003,3454
TSLA,06:35,248.9038,0.03498574,1.405563,3463
TSLA,06:40,248.8927,0.03501483,1.406876,3475
TSLA,06:45,248.9072,0.03509527,1.409943,3451
TSLA,06:50,248.9024,0.0350794,1.409387,3492
TSLA,06:55,248.8964,0.03532747,1.419344,3359
TSLA,07:00,248.9033,0.0351767,1.413277,3466
TSLA,07:05,248.8926,0.03552472,1.427282,3424
TSLA,07:10,248.8984,0.0351902,1.413872,3473
TSLA,07:15,248.8929,0.03516292,1.412835,3458
TSLA,07:20,248.9083,0.034956,1.404387,3396
TSLA,07:25,248.9023,0.034995,1.405969,3456
TSLA,07:30,248.8684,0.03509468,1.410157,3494
TSLA,07:35,248.9149,0.0352941,1.417934,3523
TSLA,07:40,248.9001,0.03488441,1.401519,3454
TSLA,07:45,248.8994,0.03485098,1.400165,3562
TSLA,07:50,248.8977,0.03535486,1.420482,3495
TSLA,07:55,248.8962,0.03535052,1.420295,3429
TSLA,08:00,248.9215,0.03509057,1.409747,3396
TSLA,08:05,248.8989,0.0352355,1.415665,3449
TSLA,08:10,248.9118,0.03472238,1.394972,3515
TSLA,08:15,248.886,0.0354725,1.425265,3507
TSLA,08:20,248.891,0.03537318,1.421245,3472
TSLA,08:25,248.9039,0.0349177,1.402862,3422
TSLA,08:30,248.9024,0.03515932,1.41259,3444
TSLA,08:35,248.8897,0.03532287,1.419255,3430
TSLA,08:40,248.9167,0.03505651,1.40838,3475
TSLA,08:45,248.9053,0.03508193,1.409458,3486
TSLA,08:50,248.9022,0.03486374,1.400713,3459
TSLA,08:55,248.9032,0.03476908,1.396916,3454
TSLA,09:00,248.8934,0.03486516,1.40084,3511
TSLA,09:05,248.9023,0.03530191,1.418291,3539
TSLA,09:10,248.9106,0.03515436,1.412413,3483
TSLA,09:15,248.8814,0.03538775,1.421867,3449
TSLA,09:20,248.8996,0.03490577,1.402442,3507
TSLA,09:25,248.8829,0.03511358,1.41084,3512
TSLA,09:30,248.9099,0.03463363,1.391399,3368
TSLA,09:35,248.9153,0.03478401,1.397425,3436
TSLA,09:40,248.9034,0.03507605,1.409227,3368
TSLA,09:45,248.8882,0.03474724,1.396092,3366
TSLA,09:50,248.8831,0.03525478,1.416524,3501
TSLA,09:55,248.8974,0.03499082,1.405905,3496
TSLA,10:00,248.8801,0.03496316,1.404814,3540
TSLA,10:05,248.8951,0.03515209,1.412299,3475
TSLA,10:10,248.9295,0.0356086,1.430463,3507
TSLA,10:15,248.909,0.03556421,1.428819,3474
TSLA,10:20,248.899,0.0348123,1.398624,3494
TSLA,10:25,248.8926,0.03525083,1.416307,3348
TSLA,10:30,248.9063,0.0351474,1.412135,3485
TSLA,10:35,248.9025,0.03509492,1.410032,3426
TSLA,10:40,248.9029,0.03496165,1.404625,3340
TSLA,10:45,248.9146,0.03487867,1.401281,3491
TSLA,10:50,248.893,0.03505903,1.408634,3491
TSLA,10:55,248.9008,0.03451119,1.386538,3483
TSLA,11:00,248.9202,0.03513028,1.411401,3510
TSLA,11:05,248.8994,0.03499801,1.406126,3443
TSLA,11:10,248.893,0.0349009,1.402203,3515
TSLA,11:15,248.8884,0.03465268,1.392285,3506
TSLA,11:20,248.9027,0.03472326,1.395072,3530
TSLA,11:25,248.9123,0.03500114,1.406168,3580
TSLA,11:30,248.8823,0.0349284,1.403407,3449
TSLA,11:35,248.88,0.03494897,1.404284,3417
TSLA,11:40,248.911,0.03507965,1.409352,3468
TSLA,11:45,248.8874,0.0349792,1.405429,3556
TSLA,11:50,248.9009,0.0349447,1.403987,3472
TSLA,11:55,248.8989,0.03481246,1.398693,3470
TSLA,12:00,248.9311,0.0350964,1.409886,3564
TSLA,12:05,248.8789,0.03498599,1.405709,3425
TSLA,12:10,248.9067,0.0348441,1.39992,3625
TSLA,12:15,248.9081,0.03492114,1.403021,3496
TSLA,12:20,248.9094,0.03530592,1.418446,3550
TSLA,12:25,248.8863,0.03526327,1.416879,3487
TSLA,12:30,248.8971,0.0350039,1.406391,3421
TSLA,12:35,248.8885,0.03469914,1.39416,3419
TSLA,12:40,248.9081,0.03488787,1.401665,3559
TSLA,12:45,248.8855,0.03498817,1.405788,3501
TSLA,12:50,248.8783,0.03501823,1.407046,3536
TSLA,12:55,248.8878,0.03517641,1.413327,3546
TSLA,13:00,248.8995,0.03504072,1.407805,3396
TSLA,13:05,248.8958,0.03506285,1.408773,3389
TSLA,13:10,248.9009,0.03506299,1.408726,3476
TSLA,13:15,248.9047,0.03501053,1.40658,3497
TSLA,13:20,248.9059,0.03449106,1.385753,3446
TSLA,13:25,248.8772,0.03543156,1.423689,3568
TSLA,13:30,248.9015,0.03496067,1.404621,3473
TSLA,13:35,248.912,0.03509023,1.40977,3478
TSLA,13:40,248.9107,0.03473272,1.395409,3493
TSLA,13:45,248.8933,0.03548826,1.425825,3416
TSLA,13:50,248.8919,0.03486818,1.400963,3389
TSLA,13:55,248.8956,0.03532443,1.419253,3439
TSLA,14:00,248.8896,0.03458938,1.389824,3452
TSLA,14:05,248.8963,0.03512204,1.411123,3453
TSLA,14:10,248.8974,0.03451339,1.386615,3509
TSLA,14:15,248.899,0.03535972,1.420646,3490
TSLA,14:20,248.8917,0.03516309,1.412806,3548
TSLA,14:25,248.9035,0.03486719,1.4009,3500
TSLA,14:30,248.895,0.03494047,1.403891,3488
TSLA,14:35,248.8846,0.0347823,1.397502,3442
TSLA,14:40,248.9023,0.03505537,1.408436,3635
TSLA,14:45,248.9077,0.03513072,1.411404,3430
TSLA,14:50,248.8973,0.03472082,1.395001,3451
TSLA,14:55,248.9077,0.03504714,1.408053,3487
TSLA,15:00,248.9183,0.03483007,1.399246,3476
TSLA,15:05,248.8862,0.03472363,1.395169,3481
TSLA,15:10,248.9014,0.03486304,1.40077,3358
TSLA,15:15,248.9169,0.0352611,1.416533,3469
TSLA,15:20,248.9318,0.03474408,1.395708,3405
TSLA,15:25,248.8944,0.03470476,1.394373,3519
TSLA,15:30,248.8875,0.0352478,1.416222,3489
TSLA,15:35,248.8931,0.03502183,1.407114,3420
TSLA,15:40,248.8951,0.03542985,1.423495,3418
TSLA,15:45,248.8971,0.03484979,1.400192,3427
TSLA,15:50,248.9158,0.03548657,1.425665,3520
TSLA,15:55,248.8832,0.03516826,1.413024,3471
TSLA,16:00,248.9174,0.03509762,1.410012,3461
TSLA,16:05,248.8998,0.0350212,1.407042,3422
TSLA,16:10,248.8915,0.0350398,1.407831,3538
TSLA,16:15,248.9167,0.03478631,1.39751,3510
TSLA,16:20,248.8856,0.03502296,1.407222,3502
TSLA,16:25,248.9164,0.03503499,1.407523,3613
TSLA,16:30,248.9071,0.0352722,1.417052,3474
TSLA,16:35,248.9127,0.03482786,1.399182,3465
TSLA,16:40,248.886,0.03503727,1.407752,3558
TSLA,16:45,248.903,0.03483204,1.399409,3564
TSLA,16:50,248.8933,0.03508189,1.409512,3407
TSLA,16:55,248.8795,0.034709,1.394607,3466
TSLA,17:00,248.9089,0.03513391,1.411501,3465
TSLA,17:05,248.9056,0.03528382,1.417573,3558
TSLA,17:10,248.8988,0.03509231,1.40996,3572
TSLA,17:15,248.8974,0.03501499,1.406825,3464
TSLA,17:20,248.8853,0.03477561,1.397277,3492
TSLA,17:25,248.9036,0.03505841,1.408499,3594
TSLA,17:30,248.8895,0.03544331,1.424062,3511
TSLA,17:35,248.8947,0.03502029,1.40713,3392
TSLA,17:40,248.8949,0.03499349,1.405944,3425
TSLA,17:45,248.9097,0.03505757,1.408441,3453
TSLA,17:50,248.8915,0.03520112,1.414313,3481
TSLA,17:55,248.8755,0.03453868,1.387824,3561
TSLA,18:00,248.9324,0.03483516,1.399398,3514
TSLA,18:05,248.9152,0.03486776,1.400787,3524
TSLA,18:10,248.8959,0.03515912,1.412619,3507
TSLA,18:15,248.9072,0.03514147,1.411884,3393
TSLA,18:20,248.9283,0.03470558,1.394213,3465
TSLA,18:25,248.8918,0.03512657,1.411273,3406
TSLA,18:30,248.8891,0.0346757,1.393265,3398
TSLA,18:35,248.8939,0.03506867,1.409021,3461
TSLA,18:40,248.9014,0.03514309,1.411974,3396
TSLA,18:45,248.9045,0.03507522,1.409199,3373
TSLA,18:50,248.8872,0.03495074,1.404311,3497
TSLA,18:55,248.8931,0.03545131,1.424402,3514
TSLA,19:00,248.8798,0.03506765,1.408989,3492
TSLA,19:05,248.9198,0.03528455,1.417456,3375
TSLA,19:10,248.8856,0.0352683,1.417049,3417
TSLA,19:15,248.8964,0.0351601,1.412626,3534
TSLA,19:20,248.9169,0.03422473,1.374965,3376
TSLA,19:25,248.8842,0.03513047,1.411578,3435
TSLA,19:30,248.8948,0.03504041,1.407837,3411
TSLA,19:35,248.8962,0.03501949,1.406991,3517
TSLA,19:40,248.9317,0.03506081,1.40849,3393
TSLA,19:45,248.9157,0.03479619,1.397964,3497
TSLA,19:50,248.9129,0.03502244,1.407055,3551
TSLA,19:55,248.91,0.03474299,1.39579,3451
TSLA,20:00,248.8926,0.03512339,1.411223,3460
TSLA,20:05,248.9014,0.03509406,1.41001,3478
TSLA,20:10,248.9132,0.03481359,1.398628,3398
TSLA,20:15,248.896,0.03481013,1.398614,3514
TSLA,20:20,248.8949,0.03506027,1.40867,3508
TSLA,20:25,248.918,0.0349394,1.403666,3462
TSLA,20:30,248.9076,0.03492187,1.403004,3374
TSLA,20:35,248.9088,0.03542497,1.42325,3457
TSLA,20:40,248.9319,0.03519292,1.41379,3451
TSLA,20:45,248.8856,0.0352507,1.41636,3419
TSLA,20:50,248.91,0.03499052,1.405732,3444
TSLA,20:55,248.8995,0.03497832,1.40539,3447
TSLA,21:00,248.9079,0.03460244,1.390203,3404
TSLA,21:05,248.8954,0.03514595,1.412102,3399
TSLA,21:10,248.8997,0.03511386,1.410808,3473
TSLA,21:15,248.8694,0.03483116,1.399578,3397
TSLA,21:20,248.8904,0.03477125,1.397041,3557
TSLA,21:25,248.8812,0.0352143,1.414914,3464
TSLA,21:30,248.8846,0.03475607,1.396553,3306
TSLA,21:35,248.9055,0.03509749,1.410104,3561
TSLA,21:40,248.9045,0.03486591,1.400754,3497
TSLA,21:45,248.9051,0.03520755,1.414512,3387
TSLA,21:50,248.9337,0.03510006,1.410056,3428
TSLA,21:55,248.8986,0.03553213,1.427584,3421
TSLA,22:00,248.8886,0.03495936,1.404654,3398
TSLA,22:05,248.9265,0.03537415,1.421086,3449
TSLA,22:10,248.9125,0.03510215,1.410179,3406
TSLA,22:15,248.888,0.03507909,1.409457,3474
TSLA,22:20,248.8937,0.03526127,1.416736,3432
TSLA,22:25,248.875,0.03454041,1.387865,3425
TSLA,22:30,248.9042,0.03511981,1.411017,3473
TSLA,22:35,248.9028,0.03567572,1.433326,3465
TSLA,22:40,248.8969,0.03506081,1.408688,3526
TSLA,22:45,248.8914,0.03514237,1.411974,3507
TSLA,22:50,248.9132,0.03475719,1.396365,3388
TSLA,22:55,248.9035,0.0350094,1.406528,3439
TSLA,23:00,248.875,0.03487766,1.401433,3565
TSLA,23:05,248.8857,0.03435813,1.380483,3507
TSLA,23:10,248.9137,0.03501194,1.406555,3405
TSLA,23:15,248.9071,0.03502859,1.40729,3440
TSLA,23:20,248.9037,0.03491763,1.402865,3409
TSLA,23:25,248.8892,0.03501031,1.406697,3426
TSLA,23:30,248.8909,0.03537895,1.421484,3509
TSLA,23:35,248.8998,0.03514304,1.4119,3524
TSLA,23:40,248.8863,0.03507067,1.409124,3512
TSLA,23:45,248.8772,0.0347957,1.39809,3594
TSLA,23:50,248.9094,0.03521878,1.414922,3469
TSLA,23:55,248.9072,0.03479685,1.39804,3446
